url,city,price,price_per_sqm,description,district_name,street_address,area_m2,bedrooms,floor,upload_date,transaction_type,source
https://www.myhome.ge/pr/22420449/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,75025.0,2501.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,აბუსერიძე ტ. ქ. 13,30.0,1.0,28.0,2026-01-01 14:39:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22418210/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,70023.0,2122.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ძველი ბათუმის უბანი,დ. მამულაძე 27,33.0,1.0,4.0,2026-01-01 14:39:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22418512/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,57019.0,1541.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,კაჭარავა ა. ქუჩა 5,37.0,1.0,8.0,2026-01-01 14:39:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22420964/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,105035.0,1751.0,იყიდება 2 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ანგისის ქ. 2,60.0,2.0,15.0,2026-01-01 14:39:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23027369/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,74024.0,1175.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ინასარიძე შ. ქ. 13,63.0,2.0,9.0,2026-01-01 14:39:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23031180/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,340111.0,2180.0,იყიდება 3 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ლეხ და მარია კაჩინსკების ქუჩა 15,156.0,4.0,6.0,2026-01-01 14:39:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23028726/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,32011.0,1392.0,იყიდება 1 ოთახიანი ბინა ბათუმში,მახინჯაური,თამარ მეფის გამზ 2 შესახვევი 22,23.0,1.0,11.0,2026-01-01 14:39:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23029623/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,76675.0,1503.0,იყიდება 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,ხიმშიაშვილი ს. ქ. 30,51.0,2.0,14.0,2026-01-01 14:39:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23031375/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,48516.0,1470.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 7,33.0,1.0,18.0,2026-01-01 14:39:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23255921/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,51017.0,1500.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ.,34.0,1.0,9.0,2026-01-01 14:20:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23202640/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,79826.0,1401.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,ბაგრატიონი პ. შეს.,57.0,2.0,21.0,2026-01-01 14:20:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23168963/iyideba-2-otaxiani-bina-avlabarshi/,თბილისი,70023.0,995.0,იყიდება 2 ოთახიანი ბინა ავლაბარში,ავლაბარი,საინგილოს ქ. 49,70.4,2.0,4.0,2026-01-01 16:32:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/20431358/iyideba-4-otaxiani-bina-gldanshi/,თბილისი,67522.0,900.0,იყიდება 4 ოთახიანი ბინა გლდანში,გლდანი,გმირი კურსანტების ქ.,75.0,2.0,8.0,2025-12-14 15:03:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22875367/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,42814.0,1427.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 57,30.0,1.0,19.0,2026-01-01 18:05:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/18759461/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,87829.0,1311.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 49,67.0,2.0,13.0,2026-01-01 18:05:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22326810/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,106835.0,1548.0,იყიდება 3 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,კაჩინსკი ლ. და მ. ქ. 25,69.0,2.0,2.0,2026-01-01 18:05:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22186083/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,64821.0,1158.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ. 18,56.0,2.0,9.0,2026-01-01 18:05:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23314665/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,42014.0,1780.0,იყიდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ნიჟარაძე რ. ქუჩა 18,23.6,1.0,14.0,2026-01-01 18:03:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/17742558/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,320105.0,4001.0,იყიდება 3 ოთახიანი ბინა ბათუმში,ძველი ბათუმის უბანი,რუსთაველის ქ. 4,80.0,2.0,37.0,2026-01-01 18:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22650567/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,105035.0,1751.0,იყიდება 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ. 18,60.0,2.0,14.0,2026-01-01 17:59:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22650539/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,105035.0,2443.0,იყიდება 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,კლდიაშვილი დ. ქ. 14,43.0,1.0,3.0,2026-01-01 17:59:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21581200/iyideba-4-otaxiani-bina-batumshi/,ბათუმი,88029.0,1074.0,იყიდება 4 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,ლერმონტოვი მ. ქუჩა,82.0,2.0,5.0,2026-01-01 17:58:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23034480/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,47015.0,1679.0,იყიდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,კაჩინსკი ლ. და მ. ქ. 5,28.0,1.0,5.0,2026-01-01 17:58:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23314657/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,51017.0,1701.0,იყიდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ნიჟარაძე რ. ქუჩა 20,30.0,1.0,15.0,2026-01-01 17:47:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21486313/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,45015.0,1185.0,იყიდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ლორთქიფანიძე გრ. ქ. 20,38.0,1.0,26.0,2026-01-01 17:07:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23171929/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,49016.0,1602.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ჯავახიშვილის უბანი,ჯავახიშვილის ქ. 61ბ,30.6,1.0,6.0,2026-01-01 17:04:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22681268/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,55018.0,1618.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ. 32,34.0,1.0,24.0,2026-01-01 16:32:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22685639/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,190062.0,3879.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 5,49.0,1.0,23.0,2026-01-01 16:32:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22677261/iyideba-4-otaxiani-bina-batumshi/,ბათუმი,260085.0,2132.0,იყიდება 4 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ. 17,122.0,3.0,27.0,2026-01-01 16:32:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21886423/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,185061.0,2056.0,იყიდება 3 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,26 მაისის ქ. 26,90.0,2.0,1.0,2026-01-01 16:32:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22088615/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,155051.0,2065.0,იყიდება 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ. 7,75.1,2.0,14.0,2026-01-01 16:32:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22096455/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,270088.0,3402.0,იყიდება 3 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,კაჩინსკი ლ. და მ. ქ. 8,79.4,2.0,5.0,2026-01-01 16:32:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21919993/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,150049.0,2240.0,იყიდება 3 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,აბაშიძე ჰ. ქ. 60,67.0,2.0,15.0,2026-01-01 16:32:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22661419/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,81026.0,1407.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,აბუსერიძე ტ. ქ. 5,57.6,2.0,23.0,2026-01-01 16:32:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22661404/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,163053.0,2234.0,იყიდება 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ. 17,73.0,2.0,23.0,2026-01-01 16:32:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23314603/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,30010.0,1000.0,იყიდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ელიავა გრ. ქ.,30.0,1.0,3.0,2026-01-01 16:23:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22657025/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,85028.0,1589.0,იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,პოლიტკოვსკაია ა. ქ. (ჯიქია) 46,53.5,2.0,13.0,2026-01-01 18:53:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22830172/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,175057.0,3366.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ხიმშიაშვილი შ. ქ. 5,52.0,2.0,27.0,2026-01-01 19:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23135403/iyideba-4-otaxiani-bina-batumshi/,ბათუმი,230075.0,2054.0,იყიდება 4 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,პუშკინის ქ. 73,112.0,3.0,8.0,2026-01-01 19:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23148282/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,42514.0,1250.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,შარტავა ჟ. ქ.,34.0,1.0,27.0,2026-01-01 19:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23239905/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,87028.0,1852.0,იყიდება 2 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ნიჟარაძე რ. ქუჩა 3,47.0,1.0,8.0,2026-01-01 19:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23085677/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,58019.0,1381.0,იყიდება 2 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ანგისის II ჩიხი 13,42.0,1.0,13.0,2026-01-01 19:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23280655/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,72024.0,1242.0,იყიდება 3 ოთახიანი ბინა ბათუმში,აღმაშენებლის უბანი,ხახულის ქ. 53,58.0,2.0,7.0,2026-01-01 19:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23085682/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,142047.0,1946.0,იყიდება 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ტაძრის ქ. 22,73.0,2.0,16.0,2026-01-01 19:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22829899/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,239778.0,4207.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ძველი ბათუმის უბანი,ნინოშვილის ე. ქ. 2,57.0,2.0,31.0,2026-01-01 19:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22145245/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,50016.0,1352.0,იყიდება 2 ოთახიანი ბინა ბათუმში,მახინჯაური,ბერიძე თ. ქუჩა 4,37.0,1.0,3.0,2026-01-01 19:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23314685/iyideba-4-otaxiani-bina-batumshi/,ბათუმი,220072.0,2589.0,იყიდება 4 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,ლერმონტოვი მ. ქუჩა 59,85.0,2.0,3.0,2026-01-01 18:47:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23314681/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,59169.0,845.0,იყიდება 3 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,კაჩინსკი ლ. და მ. ქ.,70.0,2.0,3.0,2026-01-01 18:36:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23287536/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,58019.0,1707.0,იყიდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ანგისის II ჩიხი 10,34.0,1.0,18.0,2026-01-01 18:15:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23243136/iyideba-5-otaxiani-bina-nutsubidzis-ferdobze/,თბილისი,319105.0,1557.0,იყიდება 5 ოთახიანი ბინა ნუცუბიძის ფერდობზე,ნუცუბიძის ფერდობი,ამაშუკელი ე. ქ. 14ა,205.0,4.0,8.0,2026-01-02 13:59:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23314930/iyideba-2-otaxiani-bina-nutsubidzis-ferdobze/,თბილისი,85028.0,2025.0,იყიდება 2 ოთახიანი ბინა ნუცუბიძის ფერდობზე,ნუცუბიძის ფერდობი,ამაშუკელი ე. ქ. 14ა,42.0,1.0,6.0,2026-01-02 12:31:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23097004/iyideba-4-otaxiani-bina-gldanshi/,თბილისი,119939.0,1090.0,იყიდება 4 ოთახიანი ბინა გლდანში,გლდანი,ხიზანიშვილის ქ. 16,110.0,3.0,9.0,2026-01-02 02:21:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/15017510/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,98032.0,1411.0,იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,პოლიტკოვსკაია ა. ქ. (ჯიქია) 12,69.5,2.0,8.0,2025-12-11 13:10:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/15017613/iyideba-3-otaxiani-bina-saburtaloze/,თბილისი,113037.0,1123.0,იყიდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,პოლიტკოვსკაია ა. ქ. (ჯიქია) 12,100.7,3.0,2.0,2025-12-11 13:09:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/15017420/iyideba-3-otaxiani-bina-saburtaloze/,თბილისი,131043.0,1205.0,იყიდება 3 ოთახიანი ბინა საბურთალოზე,საბურთალო,პოლიტკოვსკაია ა. ქ. (ჯიქია) 12,108.7,3.0,5.0,2025-12-11 13:09:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23041735/iyideba-2-otaxiani-bina-did-dighomshi/,თბილისი,58339.0,1080.0,იყიდება 2 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,მირიან მეფის ქ.,54.0,2.0,2.0,2025-12-09 12:27:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23017385/iyideba-5-otaxiani-bina-qutaisshi/,ქუთაისი,81026.0,675.0,იყიდება 5 ოთახიანი ბინა ქუთაისში,ავტოქარხანა,ცახელის ქ. 7,120.0,3.0,5.0,2026-01-02 00:34:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23314764/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,45015.0,1098.0,იყიდება 2 ოთახიანი ბინა ქუთაისში,ზასტავა,რუსთაველის შეს. 111,41.0,1.0,7.0,2026-01-01 20:49:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23314857/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,53517.0,1878.0,იყიდება 1 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ანგისის ქ. 10,28.5,1.0,2.0,2026-01-02 02:43:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23314792/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,19506.0,584.0,იყიდება 1 ოთახიანი ბინა ბათუმში,კახაბრის უბანი,ფრიდონ ხალვაშის ქუჩა 354,33.4,1.0,5.0,2026-01-01 22:35:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21106445/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,105035.0,2443.0,იყიდება 2 ოთახიანი ბინა ბათუმში,რუსთაველის უბანი,კლდიაშვილი დ. ქ. 14,43.0,1.0,3.0,2026-01-02 14:28:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/21703800/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,100033.0,1667.0,იყიდება 3 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ. 18,60.0,2.0,14.0,2026-01-02 14:04:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23314958/iyideba-6-otaxiani-bina-batumshi/,ბათუმი,215071.0,1250.0,იყიდება 6 ოთახიანი ბინა ბათუმში,ბაგრატიონის უბანი,ბაგრატიონის ქუჩა,172.0,4.0,4.0,2026-01-02 12:56:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22457910/iyideba-1-otaxiani-bina-batumshi/,ბათუმი,29010.0,1000.0,იყიდება 1 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,აბუსერიძე ტ. ქ. 11e,29.0,1.0,10.0,2026-01-02 12:44:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22835085/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,69122.0,1172.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ხიმშიაშვილის უბანი,ფიროსმანი ნ. ქ. 15,59.0,2.0,28.0,2026-01-02 12:44:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22806482/iyideba-2-otaxiani-bina-batumshi/,ბათუმი,110036.0,2559.0,იყიდება 2 ოთახიანი ბინა ბათუმში,ძველი ბათუმის უბანი,ზუბალაშვილი ს. ქ.,43.0,1.0,2.0,2026-01-02 12:44:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23314945/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,115038.0,1717.0,იყიდება 3 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ნიჟარაძე რ. ქუჩა 17,67.0,2.0,8.0,2026-01-02 12:40:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23314933/iyideba-3-otaxiani-bina-batumshi/,ბათუმი,110036.0,1528.0,იყიდება 3 ოთახიანი ბინა ბათუმში,აეროპორტის უბანი,ნიჟარაძე რ. ქუჩა 9,72.0,2.0,11.0,2026-01-02 12:31:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23208186/iyideba-4-otaxiani-bina-saburtaloze/,თბილისი,215070.55,1720.7,იყიდება 4 ოთახიანი ბინა საბურთალოზე,საბურთალო,იოსელიანის ქ. 83,125.0,3.0,5.0,2026-01-03 19:08:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23317447/iyideba-1-otaxiani-bina-ortachalashi/,თბილისი,38012.29,1520.36,იყიდება 1 ოთახიანი ბინა ორთაჭალაში,ორთაჭალა,გულუას ქ. 1,25.0,1.0,13.0,2026-01-03 19:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23317212/iyideba-3-otaxiani-bina-nadzaladevshi/,თბილისი,125041.1,1420.93,იყიდება 3 ოთახიანი ბინა ნაძალადევში,ნაძალადევი,დადიანი ც. ქ. 141,88.0,2.0,7.0,2026-01-03 19:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23317452/iyideba-2-otaxiani-bina-vashlijvarshi/,თბილისი,117038.26,2250.86,იყიდება 2 ოთახიანი ბინა ვაშლიჯვარში,ვაშლიჯვარი,ვასო გოძიაშვილის ქუჩა 63,52.0,2.0,11.0,2026-01-03 19:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23287905/iyideba-3-otaxiani-bina-did-dighomshi/,თბილისი,96361.68,1300.36,იყიდება 3 ოთახიანი ბინა დიდ დიღომში,დიდი დიღომი,დემეტრე თავდადებულის ქუჩა 34,74.1,2.0,5.0,2026-01-03 18:09:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23127542/iyideba-3-otaxiani-bina-krwanisshi/,თბილისი,240078.55,2400.74,იყიდება 3 ოთახიანი ბინა კრწანისში,კრწანისი,კრწანისის ქ.,100.0,2.0,4.0,2026-01-03 15:36:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23313838/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,122040.08,2179.25,იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ნუცუბიძის ქ. 125,56.0,2.0,5.0,2026-01-03 14:14:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23315872/iyideba-4-otaxiani-bina-saburtaloze/,თბილისი,185060.74,1850.55,იყიდება 4 ოთახიანი ბინა საბურთალოზე,საბურთალო,პოლიტკოვსკაია ა. ქ. (ჯიქია) 2ბ,100.0,2.0,13.0,2026-01-03 13:10:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23315890/iyideba-2-otaxiani-bina-ortachalashi/,თბილისი,118038.47,1788.59,იყიდება 2 ოთახიანი ბინა ორთაჭალაში,ორთაჭალა,ნადიკვარის დასახლების ქ.,66.0,2.0,5.0,2026-01-03 12:49:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23315838/iyideba-2-otaxiani-bina-ortachalashi/,თბილისი,116038.04,1842.01,იყიდება 2 ოთახიანი ბინა ორთაჭალაში,ორთაჭალა,ნადიკვარის დასახლების ქ.,63.0,2.0,7.0,2026-01-03 12:38:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/22790367/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,141291.27,2650.8,იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,ბერბუკის ქ. 1,53.3,2.0,17.0,2026-01-03 11:57:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23315082/iyideba-2-otaxiani-bina-saburtaloze/,თბილისი,101032.95,2149.57,იყიდება 2 ოთახიანი ბინა საბურთალოზე,საბურთალო,მარშალ გელოვანის გამზ. 23,47.0,1.0,3.0,2026-01-03 10:00:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23057481/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,110036.0,1486.97,იყიდება 4 ოთახიანი ბინა ქუთაისში,ბალახვანი,წერეთლის ქუჩა 111,74.0,2.0,4.0,2026-01-03 16:27:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23057978/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,84027.42,1120.42,იყიდება 4 ოთახიანი ბინა ქუთაისში,ზასტავა,ბუხაიძის ქ.,75.0,2.0,9.0,2026-01-03 16:26:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23316916/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,40013.09,1176.81,იყიდება 2 ოთახიანი ბინა ქუთაისში,ავტოქარხანა,ხარებავას ქ. 5ა,34.0,1.0,2.0,2026-01-03 16:11:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23050255/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,68022.11,1062.91,იყიდება 2 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,რუსთაველი შ. გამზირი 27,64.0,2.0,3.0,2026-01-03 14:07:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23037554/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,56018.4,1018.39,იყიდება 2 ოთახიანი ბინა ქუთაისში,აღმაშენებელი,აღმაშენებლის გამზ. 81,55.0,2.0,10.0,2026-01-03 14:06:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23315868/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,371.0,5.19,იყიდება 3 ოთახიანი ბინა ქუთაისში,პლაშადკა,გურამიშვილი დ. ქ. 65,70.0,2.0,5.0,2026-01-03 12:41:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23315578/iyideba-2-otaxiani-bina-qutaisshi/,ქუთაისი,52667.16,1350.44,იყიდება 2 ოთახიანი ბინა ქუთაისში,მეფეთუბანი,რუსთაველი შ. გამზირი 23,39.0,1.0,3.0,2026-01-03 11:14:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23315565/iyideba-3-otaxiani-bina-qutaisshi/,ქუთაისი,78875.71,950.13,იყიდება 3 ოთახიანი ბინა ქუთაისში,ზასტავა,ჯავახიშვილი ი. ქუჩა 29,83.0,2.0,8.0,2026-01-03 11:03:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23315481/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,140045.82,1077.38,იყიდება 4 ოთახიანი ბინა ქუთაისში,ბალახვანი,წერეთლის ქუჩა 142,130.0,3.0,3.0,2026-01-03 01:59:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/23315419/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,85028.01,867.77,იყიდება 4 ოთახიანი ბინა ქუთაისში,გორა,ცაცხვების ქ.,98.0,2.0,3.0,2026-01-02 23:27:00,იყიდება,myhome.ge
https://www.myhome.ge/pr/20972244/iyideba-4-otaxiani-bina-qutaisshi/,ქუთაისი,120039.28,1091.11,იყიდება 4 ოთახიანი ბინა ქუთაისში,ზასტავა,ჯავახიშვილი ი. ქუჩა,110.0,3.0,1.0,2026-01-02 18:23:00,იყიდება,myhome.ge
